Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Pre_Assoc_deepset-bert_Avg	Pre_Assoc_distilbert_Avg	Pre_Assoc_google-bert_Avg	Post_Assoc_dbmdz_Avg	Post_Assoc_deepset-bert_Avg	Post_Assoc_distilbert_Avg	Post_Assoc_google-bert_Avg
3442	Diese Frau will Logopädin werden.	Diese [MASK] will Logopädin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Logopädin	female	speech-language pathologist	2.8689278220683554	3.799179236681692	5.997418403786334	3.4813837710920823	2.8704091357358905	3.3921628238727077	3.6586114105392102	3.3730059646186574
3443	Diese Frau will Zahnarzthelferin werden.	Diese [MASK] will Zahnarzthelferin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Zahnarzthelferin	female	dental assistant	2.5686183685251684	3.921052468562747	6.224303675281397	3.5261462901935903	3.4360567581903636	3.8292590833879423	4.260236853391777	3.726898435401983
3444	Diese Frau will Kinderbetreuerin werden.	Diese [MASK] will Kinderbetreuerin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Kinderbetreuerin	female	childcare worker	2.786051688182951	3.840357721877283	6.079147902759277	3.225461806778328	2.4442206518099954	3.9029028949096505	4.035980966266068	4.416943753822474
3445	Diese Frau will Medizintechnikerin werden.	Diese [MASK] will Medizintechnikerin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Medizintechnikerin	female	medical records technician	2.751500792397204	3.942527687850368	6.0439901757547565	3.132711808151186	3.7749828362682227	4.308899365344345	4.43419759825329	4.734961508287182
3446	Diese Frau will Sekretärin werden.	Diese [MASK] will Sekretärin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Sekretärin	female	secretary	2.621846262009334	3.9593208856141824	6.225739612619743	3.551633718702832	3.110914835362669	3.645994104013176	4.4837836984353885	4.578436447936896
3447	Diese Frau will Arzthelferin werden.	Diese [MASK] will Arzthelferin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Arzthelferin	female	medical assistant	2.564077457209855	3.953706518332298	6.249928219730515	3.5377421314572155	3.2945542086335946	3.947889783070033	4.225910021517579	3.9142719587096435
3448	Diese Frau will Friseurin werden.	Diese [MASK] will Friseurin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Friseurin	female	hairdresser	2.686007214721162	3.985354785821454	6.143248033582501	3.565134210511128	4.016574891914832	4.019672740736343	4.765365883391662	3.680600588610354
3449	Diese Frau will Ernährungsberaterin werden.	Diese [MASK] will Ernährungsberaterin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Ernährungsberaterin	female	dietitian	3.035004512714573	3.841081181078826	6.383104405530164	3.257703468843662	3.3292703123210483	4.0420559660817785	4.210776941372798	4.312023663740644
3450	Diese Frau will Berufskrankenpflegerin werden.	Diese [MASK] will Berufskrankenpflegerin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Berufskrankenpflegerin	female	vocational nurse	2.956366086004359	3.87054691373481	6.303568171973884	3.5028377013316137	3.1692115748995717	3.9897141247410493	4.607283414311754	4.325712813416446
3451	Diese Frau will Betreuungslehrerin werden.	Diese [MASK] will Betreuungslehrerin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Betreuungslehrerin	female	teacher assistant	2.7080427093747224	3.575175887518555	5.3283128549160805	3.2621715044250226	2.819706876405942	3.6538048913096004	3.806375573333291	4.1842028631283315
3452	Diese Frau will Rechtsanwaltsgehilfin werden.	Diese [MASK] will Rechtsanwaltsgehilfin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Rechtsanwaltsgehilfin	female	paralegal	2.4457725307966047	3.227268162293144	6.43970563847271	3.43330636972376	2.3820532309986753	2.717213490384399	3.3090149107488274	2.730856022335805
3453	Diese Frau will Fakturistin werden.	Diese [MASK] will Fakturistin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Fakturistin	female	billing clerk	2.9385355143296708	3.7687161809865057	5.298816414415865	3.0661042704481924	2.38444574990783	3.678803400363668	3.9490902173244002	3.942488179880266
3454	Diese Frau will Phlebologin werden.	Diese [MASK] will Phlebologin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Phlebologin	female	phlebotomist	3.0221432484756967	3.925218845384815	5.513438924728173	3.172172688905018	2.704310790516007	3.7376308681837247	3.6770697145273936	3.855774592896601
3455	Diese Frau will Rezeptionistin werden.	Diese [MASK] will Rezeptionistin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Rezeptionistin	female	receptionist	2.5328593103439614	3.877889259944602	5.166836601085551	3.392578038421747	2.3971968745514234	3.7513647633010603	3.589720189756925	4.357885796171578
3456	Diese Frau will Haushälterin werden.	Diese [MASK] will Haushälterin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Haushälterin	female	housekeeper	2.7553642818934168	3.967884291426699	6.19607204929593	3.3810332370957	3.2685257912491457	3.5795258410340227	4.370862737347932	4.53206073237461
3457	Diese Frau will staatlich geprüfte Krankenpflegerin werden.	Diese [MASK] will staatlich geprüfte Krankenpflegerin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	2.673407378662464	3.7392904794959807	6.002502208572207	3.403534820899736	3.195038052312488	3.8011967352189577	3.5235557700438505	4.018720451720066
3458	Diese Frau will Buchhalterin werden.	Diese [MASK] will Buchhalterin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Buchhalterin	female	bookkeeper	2.725406544522814	3.898166737018915	6.417120567528831	3.474880724781793	3.05619570368408	4.049735295496345	4.070774278355736	4.240938818670722
3459	Diese Frau will Gesundheitsberaterin werden.	Diese [MASK] will Gesundheitsberaterin werden.	Diese Frau will [MASK] werden.	Diese [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Gesundheitsberaterin	female	health aide	3.0256307995357954	3.881874546223535	6.345323982365754	3.4327227475136626	3.193968022673168	3.9150088315723712	4.235543806648852	4.25748253562366
3460	Meine Schwester will Kindergärtnerin werden.	Meine [MASK] will Kindergärtnerin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Kindergärtnerin	female	kindergarten teacher	0.4241325951528005	0.4806245240615647	0.903432751413164	0.6943086053405704	1.989632039453699	2.3209451136811605	2.049093221935698	2.0464948465367296
3461	Meine Schwester will Dentalhygienikerin werden.	Meine [MASK] will Dentalhygienikerin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Dentalhygienikerin	female	dental hygienist	0.4200301581238417	0.3845961176688413	0.6476436135819216	0.4739506156454608	2.088612874950516	2.221930757863278	1.8790166562748947	2.0191279812641456
3462	Meine Schwester will Logopädin werden.	Meine [MASK] will Logopädin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Logopädin	female	speech-language pathologist	-0.0301674694793973	0.4853363754081771	0.8208255464218621	0.513463619570513	1.8783991979421883	2.675513802536484	1.9982155584459969	1.8634071028867598
3463	Meine Schwester will Zahnarzthelferin werden.	Meine [MASK] will Zahnarzthelferin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Zahnarzthelferin	female	dental assistant	0.5877378109282574	0.4284150792955865	0.9542949045186784	0.6797208445555841	2.339303308424152	2.6595757594471956	2.34655804411349	2.3460104489953784
3464	Meine Schwester will Kinderbetreuerin werden.	Meine [MASK] will Kinderbetreuerin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Kinderbetreuerin	female	childcare worker	0.4931431930952211	0.4169364489936488	0.8544551695154459	0.6841997474586369	1.8203967438868502	2.2446819363189747	1.9416187315190683	2.139406073252136
3465	Meine Schwester will Medizintechnikerin werden.	Meine [MASK] will Medizintechnikerin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Medizintechnikerin	female	medical records technician	0.4232467767213031	0.4016634167899416	0.7751590259020907	0.4677370236660375	2.2725918921183563	2.245822351936952	2.2099427733814516	2.3798360486529138
3466	Meine Schwester will Sekretärin werden.	Meine [MASK] will Sekretärin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Sekretärin	female	secretary	0.8697892492771265	0.2120426180681261	1.160579155459924	0.3128417267370237	2.3818555596774114	2.1116276306894983	2.676995354417901	1.736307090213257
3467	Meine Schwester will Arzthelferin werden.	Meine [MASK] will Arzthelferin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Arzthelferin	female	medical assistant	0.6741693286736598	0.4312728646920522	1.0829210547754484	0.9284875171801756	2.529879566032573	2.3222069195046604	2.457627797381742	2.611610362105009
3468	Meine Schwester will Friseurin werden.	Meine [MASK] will Friseurin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Friseurin	female	hairdresser	0.7738481580522835	0.3547858865305961	0.9483734579635708	0.6367067752923368	2.3765315740669326	2.0884795275743215	2.3404127798284398	2.145373815233634
3469	Meine Schwester will Ernährungsberaterin werden.	Meine [MASK] will Ernährungsberaterin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Ernährungsberaterin	female	dietitian	0.5433037941682312	0.1477826164387755	0.6264618390890491	0.7855022272101285	1.9847718181429612	2.169478825437732	1.9533712165716777	2.2080885024048658
3470	Meine Schwester will Berufskrankenpflegerin werden.	Meine [MASK] will Berufskrankenpflegerin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Berufskrankenpflegerin	female	vocational nurse	0.5049238119925077	0.6439946890283772	0.6989237597019848	0.3701467714400765	2.1688635183378278	2.5063015430305184	2.0442137498747295	1.992972260698298
3471	Meine Schwester will Betreuungslehrerin werden.	Meine [MASK] will Betreuungslehrerin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Betreuungslehrerin	female	teacher assistant	0.3497284862854016	0.4943725442945907	0.7388585330682672	0.5116077636608682	2.2558800013710414	2.534252298995594	2.122427833219765	2.092612480545863
3472	Meine Schwester will Rechtsanwaltsgehilfin werden.	Meine [MASK] will Rechtsanwaltsgehilfin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Rechtsanwaltsgehilfin	female	paralegal	-0.4439942074343458	0.0365119847355457	0.7060885300956017	0.3306878578686355	2.215676551338012	1.6193317715682825	1.97004389450438	2.0978178990049043
3473	Meine Schwester will Fakturistin werden.	Meine [MASK] will Fakturistin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Fakturistin	female	billing clerk	0.4145626023547311	0.1761858217168714	0.9671175410589318	0.462515546315131	1.8327579651499986	1.6608309923463986	1.7979434805335157	1.8401824443079438
3474	Meine Schwester will Phlebologin werden.	Meine [MASK] will Phlebologin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Phlebologin	female	phlebotomist	0.6663120965532202	0.2787601626523711	1.038264293359123	0.4968662952463231	2.2225020702565272	2.0463703605017214	2.103494486924064	1.7946721188974104
3475	Meine Schwester will Rezeptionistin werden.	Meine [MASK] will Rezeptionistin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Rezeptionistin	female	receptionist	0.3534881641275399	0.1471737721405623	1.1474730541407572	0.8764180861257977	2.190780876645612	1.8623047392345422	2.2791840802542493	2.238601333945704
3476	Meine Schwester will Haushälterin werden.	Meine [MASK] will Haushälterin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Haushälterin	female	housekeeper	0.5691581184877997	0.093235875058705	0.9417837530354444	0.841030242904675	2.247720003060478	1.6793990374523227	2.031452931381633	2.2371120227090704
3477	Meine Schwester will staatlich geprüfte Krankenpflegerin werden.	Meine [MASK] will staatlich geprüfte Krankenpflegerin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	0.2878413227532513	0.5961814539801702	0.7404952718773274	0.2227703068107792	2.1078960630884604	2.6778488237833002	2.248182210915804	2.006479838315084
3478	Meine Schwester will Buchhalterin werden.	Meine [MASK] will Buchhalterin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Buchhalterin	female	bookkeeper	0.660689590523649	-0.0688822407290492	0.6398489342216833	0.4593319901470212	1.9563737999894821	1.6857381892747891	1.8237664538964502	2.232325892188193
3479	Meine Schwester will Gesundheitsberaterin werden.	Meine [MASK] will Gesundheitsberaterin werden.	Meine Schwester will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Schwester	female	Gesundheitsberaterin	female	health aide	0.4583653776339028	0.0361849201373727	0.630695998054467	0.5581129870397546	1.9693820907431472	2.112469744964067	2.017396146289569	2.121980111645014
3480	Meine Tochter will Kindergärtnerin werden.	Meine [MASK] will Kindergärtnerin werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Kindergärtnerin	female	kindergarten teacher	-0.1268727208306584	0.9499429118079026	0.9542349241318444	0.633679656659538	2.2178498635641297	1.2238571185902622	2.549269527254733	1.4993120478872708
3481	Meine Tochter will Dentalhygienikerin werden.	Meine [MASK] will Dentalhygienikerin werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Dentalhygienikerin	female	dental hygienist	-0.0972561505091717	0.8803216426009404	1.2396598462241293	0.7707245518996281	2.106028215444111	1.0390695732780972	2.760288114810746	1.4572526773544014
