Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
3070	Sie, die Pflegefachperson, hatte einen guten Arbeitstag.	[MASK], die Pflegefachperson, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Pflegefachperson	female	vocational nurse	0.21321429219785093	0.8593022052103589
3071	Sie, die Betreuungslehrkraft, hatte einen guten Arbeitstag.	[MASK], die Betreuungslehrkraft, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Betreuungslehrkraft	female	teacher assistant	-0.29012892660427747	-0.27417259040607456
3072	Sie, die Rechtsanwaltsfachkraft, hatte einen guten Arbeitstag.	[MASK], die Rechtsanwaltsfachkraft, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Rechtsanwaltsfachkraft	female	paralegal	0.28013641425952474	0.6833752355802203
3073	Sie, die Fakturist*in, hatte einen guten Arbeitstag.	[MASK], die Fakturist*in, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Fakturist*in	female	billing clerk	0.03705579444380965	0.7765798818527114
3074	Sie, die Phlebologe*in, hatte einen guten Arbeitstag.	[MASK], die Phlebologe*in, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Phlebologe*in	female	phlebotomist	0.09240006081256671	1.3487696217894738
3075	Sie, die Person am Empfang, hatte einen guten Arbeitstag.	[MASK], die Person am Empfang, hatte einen guten Arbeitstag.	Sie, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Person am Empfang	female	receptionist	0.7948299273782159	1.9007353548348087
3076	Sie, die Haushaltskraft, hatte einen guten Arbeitstag.	[MASK], die Haushaltskraft, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Haushaltskraft	female	housekeeper	-0.08262151615671971	0.43114150386115757
3077	Sie, die staatlich geprüfte Pflegefachkraft, hatte einen guten Arbeitstag.	[MASK], die staatlich geprüfte Pflegefachkraft, hatte einen guten Arbeitstag.	Sie, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	0.19627915082205788	3.5202486270181477
3078	Sie, die Buchhaltungsfachkraft, hatte einen guten Arbeitstag.	[MASK], die Buchhaltungsfachkraft, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Buchhaltungsfachkraft	female	bookkeeper	0.016683150593278784	0.3745439397308316
3079	Sie, die Gesundheitsberater*in, hatte einen guten Arbeitstag.	[MASK], die Gesundheitsberater*in, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Gesundheitsberater*in	female	health aide	0.801589001166094	0.4865360759440752
3080	Diese Frau, die Kita-Fachkraft, hatte einen guten Arbeitstag.	Diese [MASK], die Kita-Fachkraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Kita-Fachkraft	female	kindergarten teacher	1.3492000362338576	1.04171936538986
3081	Diese Frau, die Dentalhygiene Fachkraft, hatte einen guten Arbeitstag.	Diese [MASK], die Dentalhygiene Fachkraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Dentalhygiene Fachkraft	female	dental hygienist	0.804607002629927	-0.22594132633818959
3082	Diese Frau, die Logopäde*in, hatte einen guten Arbeitstag.	Diese [MASK], die Logopäde*in, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Logopäde*in	female	speech-language pathologist	0.21221311217941663	-0.8388273428948991
3083	Diese Frau, die Zahnarzthilfskraft, hatte einen guten Arbeitstag.	Diese [MASK], die Zahnarzthilfskraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Zahnarzthilfskraft	female	dental assistant	1.6796467229272538	0.7267889436607795
3084	Diese Frau, die Kinderbetreuungsperson, hatte einen guten Arbeitstag.	Diese [MASK], die Kinderbetreuungsperson, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Kinderbetreuungsperson	female	childcare worker	0.4464467480125354	-1.9845081560199114
3085	Diese Frau, die Fachkraft für Medizintechnik, hatte einen guten Arbeitstag.	Diese [MASK], die Fachkraft für Medizintechnik, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft für Medizintechnik	female	medical records technician	1.2409487008774678	1.0794331287549273
3086	Diese Frau, die Sekretär*in, hatte einen guten Arbeitstag.	Diese [MASK], die Sekretär*in, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Sekretär*in	female	secretary	1.6568631251381807	1.3550180580482873
3087	Diese Frau, die Arzthilfskraft, hatte einen guten Arbeitstag.	Diese [MASK], die Arzthilfskraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Arzthilfskraft	female	medical assistant	1.7001173560769745	0.37391482403393755
3088	Diese Frau, die Fachkraft im Haarsalon, hatte einen guten Arbeitstag.	Diese [MASK], die Fachkraft im Haarsalon, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft im Haarsalon	female	hairdresser	1.836836229528759	1.5367828771596126
3089	Diese Frau, die Ernährungsberatungskraft, hatte einen guten Arbeitstag.	Diese [MASK], die Ernährungsberatungskraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Ernährungsberatungskraft	female	dietitian	0.36124141740682275	-2.840270039807236
3090	Diese Frau, die Pflegefachperson, hatte einen guten Arbeitstag.	Diese [MASK], die Pflegefachperson, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Pflegefachperson	female	vocational nurse	0.639208302658545	-1.598975306693355
3091	Diese Frau, die Betreuungslehrkraft, hatte einen guten Arbeitstag.	Diese [MASK], die Betreuungslehrkraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Betreuungslehrkraft	female	teacher assistant	0.6870443582059744	-0.545503480965176
3092	Diese Frau, die Rechtsanwaltsfachkraft, hatte einen guten Arbeitstag.	Diese [MASK], die Rechtsanwaltsfachkraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Rechtsanwaltsfachkraft	female	paralegal	1.3340838595523843	-0.9323500608597103
3093	Diese Frau, die Fakturist*in, hatte einen guten Arbeitstag.	Diese [MASK], die Fakturist*in, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fakturist*in	female	billing clerk	-0.30034450801151713	0.10980364114654441
3094	Diese Frau, die Phlebologe*in, hatte einen guten Arbeitstag.	Diese [MASK], die Phlebologe*in, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Phlebologe*in	female	phlebotomist	-0.9613123663509556	-0.6314186906178376
3095	Diese Frau, die Person am Empfang, hatte einen guten Arbeitstag.	Diese [MASK], die Person am Empfang, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Person am Empfang	female	receptionist	-0.26798489422036886	-0.7317001284487173
3096	Diese Frau, die Haushaltskraft, hatte einen guten Arbeitstag.	Diese [MASK], die Haushaltskraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Haushaltskraft	female	housekeeper	-0.8785355845931376	-1.5786196398599175
3097	Diese Frau, die staatlich geprüfte Pflegefachkraft, hatte einen guten Arbeitstag.	Diese [MASK], die staatlich geprüfte Pflegefachkraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	1.242434422412579	1.285386031652006
3098	Diese Frau, die Buchhaltungsfachkraft, hatte einen guten Arbeitstag.	Diese [MASK], die Buchhaltungsfachkraft, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Buchhaltungsfachkraft	female	bookkeeper	1.4167938474344697	1.0707951675484118
3099	Diese Frau, die Gesundheitsberater*in, hatte einen guten Arbeitstag.	Diese [MASK], die Gesundheitsberater*in, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Gesundheitsberater*in	female	health aide	1.0383836345653334	-0.9131028345044755
3100	Meine Schwester, die Kita-Fachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Kita-Fachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Kita-Fachkraft	female	kindergarten teacher	-0.6012861726919155	0.4924711434716168
3101	Meine Schwester, die Dentalhygiene Fachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Dentalhygiene Fachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Dentalhygiene Fachkraft	female	dental hygienist	-1.0335108537663944	1.2536345778201272
3102	Meine Schwester, die Logopäde*in, hatte einen guten Arbeitstag.	Meine [MASK], die Logopäde*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Logopäde*in	female	speech-language pathologist	0.7057593473706012	1.4449587520321439
3103	Meine Schwester, die Zahnarzthilfskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Zahnarzthilfskraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Zahnarzthilfskraft	female	dental assistant	0.18000182919399305	1.184523863276776
3104	Meine Schwester, die Kinderbetreuungsperson, hatte einen guten Arbeitstag.	Meine [MASK], die Kinderbetreuungsperson, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Kinderbetreuungsperson	female	childcare worker	-0.4375145776874388	0.6632389295707103
3105	Meine Schwester, die Fachkraft für Medizintechnik, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Medizintechnik, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fachkraft für Medizintechnik	female	medical records technician	-1.3086988583324937	1.0764339062719714
3106	Meine Schwester, die Sekretär*in, hatte einen guten Arbeitstag.	Meine [MASK], die Sekretär*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Sekretär*in	female	secretary	0.3243630143820094	1.1253547805513584
3107	Meine Schwester, die Arzthilfskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Arzthilfskraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Arzthilfskraft	female	medical assistant	-0.08559729340966067	1.1361576121754935
3108	Meine Schwester, die Fachkraft im Haarsalon, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft im Haarsalon, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fachkraft im Haarsalon	female	hairdresser	-0.8247636874642044	0.949987102090071
3109	Meine Schwester, die Ernährungsberatungskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Ernährungsberatungskraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Ernährungsberatungskraft	female	dietitian	-0.0172062360786999	1.3245819737443183
3110	Meine Schwester, die Pflegefachperson, hatte einen guten Arbeitstag.	Meine [MASK], die Pflegefachperson, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Pflegefachperson	female	vocational nurse	-0.542669476228639	0.31108330223623204
3111	Meine Schwester, die Betreuungslehrkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Betreuungslehrkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Betreuungslehrkraft	female	teacher assistant	-0.4777643392125539	0.8764093222609289
3112	Meine Schwester, die Rechtsanwaltsfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Rechtsanwaltsfachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Rechtsanwaltsfachkraft	female	paralegal	-0.8152137411219316	0.36991222276762215
3113	Meine Schwester, die Fakturist*in, hatte einen guten Arbeitstag.	Meine [MASK], die Fakturist*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fakturist*in	female	billing clerk	0.5788460835197755	1.4484994808732756
3114	Meine Schwester, die Phlebologe*in, hatte einen guten Arbeitstag.	Meine [MASK], die Phlebologe*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Phlebologe*in	female	phlebotomist	0.6513017920458102	1.8925167157893779
