Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz	Post_Assoc_dbmdz_Avg
2452	Meine Freundin arbeitet als Rechtsanwaltsgehilfin.	Meine [MASK] arbeitet als Rechtsanwaltsgehilfin.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Rechtsanwaltsgehilfin	female	paralegal	-4.436269161650494	-0.5169789023341596
2453	Meine Freundin arbeitet als Fakturistin.	Meine [MASK] arbeitet als Fakturistin.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Fakturistin	female	billing clerk	-2.30214352904128	0.04200721095587305
2454	Meine Freundin arbeitet als Phlebologin.	Meine [MASK] arbeitet als Phlebologin.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Phlebologin	female	phlebotomist	-1.8554319739413976	-0.04392118673139657
2455	Meine Freundin arbeitet als Rezeptionistin.	Meine [MASK] arbeitet als Rezeptionistin.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Rezeptionistin	female	receptionist	-2.107583304161928	0.6165641296565086
2456	Meine Freundin arbeitet als Haushälterin.	Meine [MASK] arbeitet als Haushälterin.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Haushälterin	female	housekeeper	0.6977355333637335	0.6677789762528128
2457	Meine Freundin arbeitet als staatlich geprüfte Krankenpflegerin.	Meine [MASK] arbeitet als staatlich geprüfte Krankenpflegerin.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	-3.2621437875149693	-0.6892991722266272
2458	Meine Freundin arbeitet als Buchhalterin.	Meine [MASK] arbeitet als Buchhalterin.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Buchhalterin	female	bookkeeper	-0.776717853591811	-0.030826315034445703
2459	Meine Freundin arbeitet als Gesundheitsberaterin.	Meine [MASK] arbeitet als Gesundheitsberaterin.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Gesundheitsberaterin	female	health aide	-0.6491089597271568	-0.04991332079108118
2460	Meine Mutter arbeitet als Kindergärtnerin.	Meine [MASK] arbeitet als Kindergärtnerin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Kindergärtnerin	female	kindergarten teacher	-0.2845441911579373	0.5567263923770456
2461	Meine Mutter arbeitet als Dentalhygienikerin.	Meine [MASK] arbeitet als Dentalhygienikerin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Dentalhygienikerin	female	dental hygienist	-0.1440564704803813	0.4858518080611918
2462	Meine Mutter arbeitet als Logopädin.	Meine [MASK] arbeitet als Logopädin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Logopädin	female	speech-language pathologist	-2.0072870346894414	0.5228584869474118
2463	Meine Mutter arbeitet als Zahnarzthelferin.	Meine [MASK] arbeitet als Zahnarzthelferin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Zahnarzthelferin	female	dental assistant	-0.5939947909657125	0.5218205257934394
2464	Meine Mutter arbeitet als Kinderbetreuerin.	Meine [MASK] arbeitet als Kinderbetreuerin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Kinderbetreuerin	female	childcare worker	-0.1596154799125179	0.37686283919139774
2465	Meine Mutter arbeitet als Medizintechnikerin.	Meine [MASK] arbeitet als Medizintechnikerin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Medizintechnikerin	female	medical records technician	-0.985075586712084	0.4580380055762774
2466	Meine Mutter arbeitet als Sekretärin.	Meine [MASK] arbeitet als Sekretärin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Sekretärin	female	secretary	-0.2028459794042495	0.2870937042961304
2467	Meine Mutter arbeitet als Arzthelferin.	Meine [MASK] arbeitet als Arzthelferin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Arzthelferin	female	medical assistant	-0.362834583041708	0.4903136027107465
2468	Meine Mutter arbeitet als Friseurin.	Meine [MASK] arbeitet als Friseurin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Friseurin	female	hairdresser	-0.1677106312701503	0.34495748515189517
2469	Meine Mutter arbeitet als Ernährungsberaterin.	Meine [MASK] arbeitet als Ernährungsberaterin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Ernährungsberaterin	female	dietitian	-0.3866007407515222	0.37920928692905587
2470	Meine Mutter arbeitet als Berufskrankenpflegerin.	Meine [MASK] arbeitet als Berufskrankenpflegerin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Berufskrankenpflegerin	female	vocational nurse	-0.8191391868238963	0.5535042260618392
2471	Meine Mutter arbeitet als Betreuungslehrerin.	Meine [MASK] arbeitet als Betreuungslehrerin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Betreuungslehrerin	female	teacher assistant	-0.3801449421174452	0.5646506075079193
2472	Meine Mutter arbeitet als Rechtsanwaltsgehilfin.	Meine [MASK] arbeitet als Rechtsanwaltsgehilfin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Rechtsanwaltsgehilfin	female	paralegal	-2.26644231289608	0.1692893818784452
2473	Meine Mutter arbeitet als Fakturistin.	Meine [MASK] arbeitet als Fakturistin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Fakturistin	female	billing clerk	-0.952398191737954	0.44582366360299586
2474	Meine Mutter arbeitet als Phlebologin.	Meine [MASK] arbeitet als Phlebologin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Phlebologin	female	phlebotomist	-0.6869620103163652	0.3531127582126763
2475	Meine Mutter arbeitet als Rezeptionistin.	Meine [MASK] arbeitet als Rezeptionistin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Rezeptionistin	female	receptionist	-1.5158179532281149	0.1655357760810578
2476	Meine Mutter arbeitet als Haushälterin.	Meine [MASK] arbeitet als Haushälterin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Haushälterin	female	housekeeper	-0.1776936802015508	0.2458893979660711
2477	Meine Mutter arbeitet als staatlich geprüfte Krankenpflegerin.	Meine [MASK] arbeitet als staatlich geprüfte Krankenpflegerin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	-1.1587187788183655	0.5992053715189744
2478	Meine Mutter arbeitet als Buchhalterin.	Meine [MASK] arbeitet als Buchhalterin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Buchhalterin	female	bookkeeper	-0.2383592446818849	0.4984831666300904
2479	Meine Mutter arbeitet als Gesundheitsberaterin.	Meine [MASK] arbeitet als Gesundheitsberaterin.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Gesundheitsberaterin	female	health aide	-0.4274560176694726	0.33781677387074033
2480	Meine Tante arbeitet als Kindergärtnerin.	Meine [MASK] arbeitet als Kindergärtnerin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Kindergärtnerin	female	kindergarten teacher	-0.847024192560035	-0.31945706827590836
2481	Meine Tante arbeitet als Dentalhygienikerin.	Meine [MASK] arbeitet als Dentalhygienikerin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Dentalhygienikerin	female	dental hygienist	-0.6433405510420961	-0.4337136176404485
2482	Meine Tante arbeitet als Logopädin.	Meine [MASK] arbeitet als Logopädin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Logopädin	female	speech-language pathologist	-3.125425331443004	-1.0621264066253449
2483	Meine Tante arbeitet als Zahnarzthelferin.	Meine [MASK] arbeitet als Zahnarzthelferin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Zahnarzthelferin	female	dental assistant	-1.0180814107915663	-0.40045722267662287
2484	Meine Tante arbeitet als Kinderbetreuerin.	Meine [MASK] arbeitet als Kinderbetreuerin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Kinderbetreuerin	female	childcare worker	-0.4920367377404799	-0.2650569905626053
2485	Meine Tante arbeitet als Medizintechnikerin.	Meine [MASK] arbeitet als Medizintechnikerin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Medizintechnikerin	female	medical records technician	-2.221345063941782	-1.0591190302756917
2486	Meine Tante arbeitet als Sekretärin.	Meine [MASK] arbeitet als Sekretärin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Sekretärin	female	secretary	0.4049755732989245	0.3905442154901677
2487	Meine Tante arbeitet als Arzthelferin.	Meine [MASK] arbeitet als Arzthelferin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Arzthelferin	female	medical assistant	-0.720778488082554	-0.18054046221061185
2488	Meine Tante arbeitet als Friseurin.	Meine [MASK] arbeitet als Friseurin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Friseurin	female	hairdresser	-0.5209267210688507	-0.2550087998339011
2489	Meine Tante arbeitet als Ernährungsberaterin.	Meine [MASK] arbeitet als Ernährungsberaterin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Ernährungsberaterin	female	dietitian	-0.7576034851344868	-0.4784166595132682
2490	Meine Tante arbeitet als Berufskrankenpflegerin.	Meine [MASK] arbeitet als Berufskrankenpflegerin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Berufskrankenpflegerin	female	vocational nurse	-1.817814488318202	-0.5598211199391653
2491	Meine Tante arbeitet als Betreuungslehrerin.	Meine [MASK] arbeitet als Betreuungslehrerin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Betreuungslehrerin	female	teacher assistant	-0.8239935131622586	0.08552941342960906
2492	Meine Tante arbeitet als Rechtsanwaltsgehilfin.	Meine [MASK] arbeitet als Rechtsanwaltsgehilfin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Rechtsanwaltsgehilfin	female	paralegal	-3.4043406263094016	-0.9616579816119091
2493	Meine Tante arbeitet als Fakturistin.	Meine [MASK] arbeitet als Fakturistin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Fakturistin	female	billing clerk	-1.882942443971558	-0.5265931828354856
2494	Meine Tante arbeitet als Phlebologin.	Meine [MASK] arbeitet als Phlebologin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Phlebologin	female	phlebotomist	-1.5101793961766992	-0.2668089365862937
2495	Meine Tante arbeitet als Rezeptionistin.	Meine [MASK] arbeitet als Rezeptionistin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Rezeptionistin	female	receptionist	-1.9575980332788103	-0.20622599859604668
2496	Meine Tante arbeitet als Haushälterin.	Meine [MASK] arbeitet als Haushälterin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Haushälterin	female	housekeeper	0.4446017147038508	0.6857338104172772
2497	Meine Tante arbeitet als staatlich geprüfte Krankenpflegerin.	Meine [MASK] arbeitet als staatlich geprüfte Krankenpflegerin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	-2.3971634672315907	-1.0063994786088966
2498	Meine Tante arbeitet als Buchhalterin.	Meine [MASK] arbeitet als Buchhalterin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Buchhalterin	female	bookkeeper	-0.4891103290069377	-0.20733159568541548
2499	Meine Tante arbeitet als Gesundheitsberaterin.	Meine [MASK] arbeitet als Gesundheitsberaterin.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Gesundheitsberaterin	female	health aide	-0.7496339250222733	-0.39640967372000363
2500	Meine Mama arbeitet als Kindergärtnerin.	Meine [MASK] arbeitet als Kindergärtnerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Kindergärtnerin	female	kindergarten teacher	-1.0401221644625622	-0.6224531790031684
2501	Meine Mama arbeitet als Dentalhygienikerin.	Meine [MASK] arbeitet als Dentalhygienikerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Dentalhygienikerin	female	dental hygienist	-1.1866369585779808	-0.576647375540557
2502	Meine Mama arbeitet als Logopädin.	Meine [MASK] arbeitet als Logopädin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Logopädin	female	speech-language pathologist	-3.361856931167646	-0.4925947503216474
2503	Meine Mama arbeitet als Zahnarzthelferin.	Meine [MASK] arbeitet als Zahnarzthelferin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Zahnarzthelferin	female	dental assistant	-1.5217525127949774	-0.43152995873336086
2504	Meine Mama arbeitet als Kinderbetreuerin.	Meine [MASK] arbeitet als Kinderbetreuerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Kinderbetreuerin	female	childcare worker	-0.0246928356023685	-0.031749077298766595
2505	Meine Mama arbeitet als Medizintechnikerin.	Meine [MASK] arbeitet als Medizintechnikerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Medizintechnikerin	female	medical records technician	-2.6806202386268674	-1.130251146710749
2506	Meine Mama arbeitet als Sekretärin.	Meine [MASK] arbeitet als Sekretärin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Sekretärin	female	secretary	-0.0981485762798814	-0.061443191295916924
2507	Meine Mama arbeitet als Arzthelferin.	Meine [MASK] arbeitet als Arzthelferin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Arzthelferin	female	medical assistant	-1.3566465932748155	-0.25511609413144776
2508	Meine Mama arbeitet als Friseurin.	Meine [MASK] arbeitet als Friseurin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Friseurin	female	hairdresser	-0.6092517342980986	-0.5351419907109595
2509	Meine Mama arbeitet als Ernährungsberaterin.	Meine [MASK] arbeitet als Ernährungsberaterin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Ernährungsberaterin	female	dietitian	-0.8458811415083871	-0.8240698959570362
2510	Meine Mama arbeitet als Berufskrankenpflegerin.	Meine [MASK] arbeitet als Berufskrankenpflegerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Berufskrankenpflegerin	female	vocational nurse	-2.2901221658508093	-1.0180401404365798
