Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Pre_Assoc_deepset-bert_Avg	Pre_Assoc_distilbert_Avg	Pre_Assoc_google-bert_Avg	Post_Assoc_dbmdz_Avg	Post_Assoc_deepset-bert_Avg	Post_Assoc_distilbert_Avg	Post_Assoc_google-bert_Avg
2908	Dieser Mann, die Fachkraft im Haarsalon, hatte einen guten Arbeitstag.	Dieser [MASK], die Fachkraft im Haarsalon, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Fachkraft im Haarsalon	female	hairdresser	-0.0837163205658646	-0.4510221660277199	0.6003882008287961	-0.8093154511192968	0.5950086860648585	-1.2314481411045055	0.5919648639986602	-0.8174426523873939
2909	Dieser Mann, die Ernährungsberatungskraft, hatte einen guten Arbeitstag.	Dieser [MASK], die Ernährungsberatungskraft, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Ernährungsberatungskraft	female	dietitian	-0.8737136748795435	0.2108344622309946	-3.571952813427816	-1.3833795761293164	-1.0817969580884708	0.3993128149350515	-2.0559623716038704	-1.450784497959044
2910	Dieser Mann, die Pflegefachperson, hatte einen guten Arbeitstag.	Dieser [MASK], die Pflegefachperson, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Pflegefachperson	female	vocational nurse	-0.7651396529382749	0.2298693856258855	-0.5481412973598275	-1.367364958283706	-1.0501661735576642	-0.6054085470318401	-0.6926396140138623	-0.1060758510518967
2911	Dieser Mann, die Betreuungslehrkraft, hatte einen guten Arbeitstag.	Dieser [MASK], die Betreuungslehrkraft, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Betreuungslehrkraft	female	teacher assistant	-0.9254704421101292	-0.0267906811270392	-0.2993634345081986	-1.6043457166001889	-0.5936529391844464	-0.1732144248136973	-0.0105726779999144	-0.6222302175864304
2912	Dieser Mann, die Rechtsanwaltsfachkraft, hatte einen guten Arbeitstag.	Dieser [MASK], die Rechtsanwaltsfachkraft, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Rechtsanwaltsfachkraft	female	paralegal	-0.918474373315299	-0.6998443589411295	0.4236221494055694	-0.7615278846444345	0.3023865822678755	-1.569925063669539	0.6641331134751159	0.1186706066856829
2913	Dieser Mann, der Fakturist*in, hatte einen guten Arbeitstag.	Dieser [MASK], der Fakturist*in, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Fakturist*in	female	billing clerk	0.0978565243745792	-1.2789449087456222	0.0609979766187664	-3.145705147947396	0.1942912666559618	-1.0376306431904712	0.202592195657455	-0.8297129815662072
2914	Dieser Mann, der Phlebologe*in, hatte einen guten Arbeitstag.	Dieser [MASK], der Phlebologe*in, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Phlebologe*in	female	phlebotomist	-0.0151066715081753	-0.2475496188102482	-0.384980419690086	-2.6919133723844006	0.3111242974586973	-0.5246265981986404	-0.0478035106512396	-0.6543439601734828
2915	Dieser Mann, die Person am Empfang, hatte einen guten Arbeitstag.	Dieser [MASK], die Person am Empfang, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Person am Empfang	female	receptionist	0.053728774758053	0.084233997675959	-0.0046990902533255	-1.8267339908638545	0.4702698003948319	-1.4070622607019805	-0.265800369626008	-0.6065886568404705
2916	Dieser Mann, die Haushaltskraft, hatte einen guten Arbeitstag.	Dieser [MASK], die Haushaltskraft, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Haushaltskraft	female	housekeeper	-1.0109497031013626	0.3451136748431533	-0.7759945116359217	-0.0895913772135072	-1.494323146550191	0.038131507351491	0.1565668463585472	-0.2231808304308434
2917	Dieser Mann, die staatlich geprüfte Pflegefachkraft, hatte einen guten Arbeitstag.	Dieser [MASK], die staatlich geprüfte Pflegefachkraft, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	staatlich geprüfte Pflegefachkraft	female	registered nurse	-0.901396143656286	-0.9187923740325428	-0.4180602671978123	-1.6483884233370418	0.5075338493346799	-1.017390990687856	0.330791345524213	-1.700257426129357
2918	Dieser Mann, die Buchhaltungsfachkraft, hatte einen guten Arbeitstag.	Dieser [MASK], die Buchhaltungsfachkraft, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Buchhaltungsfachkraft	female	bookkeeper	-0.3971148822398168	-0.2776290133543739	0.1624364572218916	-2.2412230597386302	0.3171128824426015	-1.6236339568460114	0.5698420433340114	-1.4171942423076702
2919	Dieser Mann, der Gesundheitsberater*in, hatte einen guten Arbeitstag.	Dieser [MASK], der Gesundheitsberater*in, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Gesundheitsberater*in	female	health aide	-0.4509173459165345	-1.0034288499630115	0.5516306338116703	-3.2234002621976785	-0.2456299736566778	-2.199883148086072	0.6221318270274374	-1.591259024023687
2920	Mein Bruder, die Kita-Fachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Kita-Fachkraft, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Kita-Fachkraft	female	kindergarten teacher	-1.8598348873331416	-1.4867517771134715	-1.458179892281553	1.2511776780574304	0.2826229133920153	-0.1378198740772453	-1.065484747443254	-0.5344035569471038
2921	Mein Bruder, die Dentalhygiene Fachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Dentalhygiene Fachkraft, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Dentalhygiene Fachkraft	female	dental hygienist	-1.3927026780153149	-1.5186366638359967	-4.576614652947256	0.6129385106373364	0.1736915758435504	0.4276945994285333	-3.928639778273848	0.4855721735912797
2922	Mein Bruder, der Logopäde*in, hatte einen guten Arbeitstag.	Mein [MASK], der Logopäde*in, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Logopäde*in	female	speech-language pathologist	0.6469910296240889	-0.3307758965950162	0.1714555250891697	0.9376868737214	0.8428891188745434	2.484004278647625	0.2546700537649838	0.0936376259208035
2923	Mein Bruder, die Zahnarzthilfskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Zahnarzthilfskraft, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Zahnarzthilfskraft	female	dental assistant	-0.4770061354203572	-0.8422836062122296	-1.6590033282023458	1.7329542065741834	0.7182875529176652	1.7481857256330926	-1.7217326065509315	-0.0041195617943291
2924	Mein Bruder, die Kinderbetreuungsperson, hatte einen guten Arbeitstag.	Mein [MASK], die Kinderbetreuungsperson, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Kinderbetreuungsperson	female	childcare worker	-1.243616684233858	-0.2837755772650632	-4.461553804456121	-0.4543203025291076	-0.2415488439166204	-0.0795415091019539	-3.3086190518794014	0.3305633847139335
2925	Mein Bruder, die Fachkraft für Medizintechnik, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Medizintechnik, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Fachkraft für Medizintechnik	female	medical records technician	-1.9964039404534533	-1.226701856428147	-0.988057123928839	0.8502674019263446	0.0541484093238366	1.1317123061308758	-0.5480757942676875	0.7014857547148194
2926	Mein Bruder, der Sekretär*in, hatte einen guten Arbeitstag.	Mein [MASK], der Sekretär*in, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Sekretär*in	female	secretary	0.3845525236223596	-0.4675412744593195	0.0714762809130543	-0.6842118947890944	0.8352619809186105	-0.9024045104660836	0.3341362914734035	-0.2867303202953313
2927	Mein Bruder, die Arzthilfskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Arzthilfskraft, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Arzthilfskraft	female	medical assistant	-0.4513108898837022	0.1487013480754078	-1.7187860843024214	0.3455163671908937	0.7646558079185506	1.0155165915499362	-2.0588797262962286	0.7560879331565664
2928	Mein Bruder, die Fachkraft im Haarsalon, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft im Haarsalon, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Fachkraft im Haarsalon	female	hairdresser	-1.544863410840169	-1.3670851741309205	-0.882278496345591	0.942975037769718	-0.1647891518205083	0.6315593673296925	-0.8743979612436253	0.4243000351836755
2929	Mein Bruder, die Ernährungsberatungskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Ernährungsberatungskraft, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Ernährungsberatungskraft	female	dietitian	-1.057923229018607	0.2624805549877817	-3.815091092557021	1.1115929326785967	0.024985199149808	0.0546616689918938	-3.617870062541636	-0.8221958356911861
2930	Mein Bruder, die Pflegefachperson, hatte einen guten Arbeitstag.	Mein [MASK], die Pflegefachperson, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Pflegefachperson	female	vocational nurse	-1.129006950519823	-0.3595093491797856	-1.1490873699376494	-0.0286236839342753	-0.2726506289388903	0.4203405406742654	-1.0489298639482565	0.2076363793628778
2931	Mein Bruder, die Betreuungslehrkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Betreuungslehrkraft, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Betreuungslehrkraft	female	teacher assistant	-1.1137224090670177	-0.0375799337953772	-0.8023229756428235	-0.0868729775553772	0.5652956777913942	0.6863686495961441	-0.5476478769247324	0.0561250460684828
2932	Mein Bruder, die Rechtsanwaltsfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Rechtsanwaltsfachkraft, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Rechtsanwaltsfachkraft	female	paralegal	-1.6902715884273662	-2.1420843781566345	-1.818664931004444	-0.227991871020503	-0.268633811557413	-0.3828979196790213	-1.6243758147913834	0.359406359183002
2933	Mein Bruder, der Fakturist*in, hatte einen guten Arbeitstag.	Mein [MASK], der Fakturist*in, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Fakturist*in	female	billing clerk	0.8839991651707289	-1.098268951127052	0.1649670963994018	0.9146642257182782	0.9813724222646036	1.5790131523404278	0.1322691213333948	0.2092354555845562
2934	Mein Bruder, der Phlebologe*in, hatte einen guten Arbeitstag.	Mein [MASK], der Phlebologe*in, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Phlebologe*in	female	phlebotomist	0.5854461194354696	-1.515075891905247	-0.1775480321958091	1.1971783737082284	0.83455508658032	1.5006372777620811	0.0970445764884536	0.0189806437484442
2935	Mein Bruder, die Person am Empfang, hatte einen guten Arbeitstag.	Mein [MASK], die Person am Empfang, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Person am Empfang	female	receptionist	-1.115601411021533	-0.5195879309248342	-1.9340822760143588	-0.8446085654754169	-0.8406906800741141	-1.2108513956251472	-2.1144869906381945	-0.3376040831919015
2936	Mein Bruder, die Haushaltskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Haushaltskraft, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Haushaltskraft	female	housekeeper	-1.2559969136180709	-0.0427751416971726	-3.012965288377639	-0.3450351612193238	-0.9860635516750874	0.0214072036593134	-2.227285617435085	-0.141467184476126
2937	Mein Bruder, die staatlich geprüfte Pflegefachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die staatlich geprüfte Pflegefachkraft, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	staatlich geprüfte Pflegefachkraft	female	registered nurse	-2.3226616742505186	-0.831994029015907	-0.1433069137883184	0.5511168854919414	-0.0279359704145217	1.9662261746178504	0.1768093086930393	-0.3447368242131803
2938	Mein Bruder, die Buchhaltungsfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Buchhaltungsfachkraft, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Buchhaltungsfachkraft	female	bookkeeper	-1.2057812207061696	-1.3238893469564093	-1.0606122293809217	1.384483126400496	0.514391804327372	-1.0670222367866096	-0.8630557758445988	0.3343254390454327
2939	Mein Bruder, der Gesundheitsberater*in, hatte einen guten Arbeitstag.	Mein [MASK], der Gesundheitsberater*in, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Gesundheitsberater*in	female	health aide	0.3679569017354366	-1.6420636060448028	-0.0775392491880708	1.6004499933943257	0.6185648923587903	0.8768793022652606	0.5323940697934642	-0.4919796200508261
2940	Mein Sohn, die Kita-Fachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Kita-Fachkraft, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Kita-Fachkraft	female	kindergarten teacher	-0.5177778188775288	-0.9147998538389844	-1.894873017731337	1.0666160654186876	0.7595211313938538	0.4864487055153163	-1.846585681491156	0.3306753573728662
